-,1E+12,user,dim1,dim2,dim3
2058384934_GBSSS_contig00325,11521,GBS_Metagenome,398.74919,-53.633461,-126.95053
2058384799_GBSSS_contig00324,11513,GBS_Metagenome,-217.86317,-0.3634204,-100.71418
2058383179_GBSSS_contig00313,11498,GBS_Metagenome,-173.2045,3.6291199,-59.788155
2058385204_GBSSS_contig00327,11450,GBS_Metagenome,150.44484,254.3016,20.587763
2058385879_GBSSS_contig00331,11446,GBS_Metagenome,164.052,271.33778,44.582685
2058385474_GBSSS_contig00329,11445,GBS_Metagenome,402.85168,-60.728101,-120.83645
2058385339_GBSSS_contig00328,11444,GBS_Metagenome,-470.72606,33.336835,-221.25943
2058385069_GBSSS_contig00326,11439,GBS_Metagenome,-311.44687,-242.50191,173.6791
2058386014_GBSSS_contig00332,11438,GBS_Metagenome,-127.7962,-212.64642,149.60736
2058386419_GBSSS_contig00335,11430,GBS_Metagenome,125.7459,239.6303,31.351201
2058386554_GBSSS_contig00336,11388,GBS_Metagenome,153.20095,239.31551,15.719816
2058386824_GBSSS_contig00338,11360,GBS_Metagenome,155.58494,256.30626,50.749727
2058386689_GBSSS_contig00337,11359,GBS_Metagenome,-62.050891,-57.927219,79.2078
2058386959_GBSSS_contig00339,11358,GBS_Metagenome,145.31881,224.86625,33.379542
2058387094_GBSSS_contig00340,11352,GBS_Metagenome,13.902469,224.8925,74.05587
2058387634_GBSSS_contig00343,11323,GBS_Metagenome,409.04052,-58.634058,-131.75911
2058387499_GBSSS_contig00342,11321,GBS_Metagenome,-177.70081,-233.54968,148.38523
2058387769_GBSSS_contig00344,11283,GBS_Metagenome,-313.81637,-248.48418,175.94822
2058387904_GBSSS_contig00345,11270,GBS_Metagenome,156.16146,226.14893,42.042329
2058388039_GBSSS_contig00346,11240,GBS_Metagenome,314.34851,-82.34002,33.681858
2058388309_GBSSS_contig00348,11218,GBS_Metagenome,-140.58793,-6.5563449,-60.412149
2058388579_GBSSS_contig00350,11211,GBS_Metagenome,-253.60461,-17.086314,-94.06096
2058386284_GBSSS_contig00334,11210,GBS_Metagenome,-499.26436,63.289485,-267.69456
2058388444_GBSSS_contig00349,11206,GBS_Metagenome,-417.9896,35.148148,-131.66335
2058388849_GBSSS_contig00351,11206,GBS_Metagenome,-443.55192,18.655483,-179.85422
2058388984_GBSSS_contig00352,11181,GBS_Metagenome,-119.6916,-225.26329,139.9979
2058389119_GBSSS_contig00353,11180,GBS_Metagenome,2.1956949,251.29237,81.3505
2058381964_GBSSS_contig00305,11174,GBS_Metagenome,-87.77181,-218.19714,132.72868
2058389389_GBSSS_contig00355,11167,GBS_Metagenome,-142.863,-78.22605,10.68333
2058389524_GBSSS_contig00356,11161,GBS_Metagenome,440.32079,-80.07601,-154.16765
2058389254_GBSSS_contig00354,11156,GBS_Metagenome,-336.97405,-234.66625,151.66249
2058389929_GBSSS_contig00359,11125,GBS_Metagenome,165.80165,240.99544,35.072562
2058390064_GBSSS_contig00360,11112,GBS_Metagenome,414.8074,-83.09273,-123.75461
2058390469_GBSSS_contig00362,11086,GBS_Metagenome,-529.08184,67.231164,-284.72689
2058390604_GBSSS_contig00363,11084,GBS_Metagenome,101.08588,-100.54534,83.17141
2058390334_GBSSS_contig00361,11083,GBS_Metagenome,-216.10953,-1.4824922,-79.65664
2058389794_GBSSS_contig00358,11058,GBS_Metagenome,-108.79029,-199.97201,115.16792
2058390874_GBSSS_contig00365,11008,GBS_Metagenome,-487.83917,47.219242,-214.97434
2058385609_GBSSS_contig00330,10988,GBS_Metagenome,-23.380917,220.53976,87.11339
2058391009_GBSSS_contig00366,10986,GBS_Metagenome,-102.87228,-223.57538,137.85695
2058391144_GBSSS_contig00367,10966,GBS_Metagenome,-173.47708,3.4825287,-106.09137
2058391414_GBSSS_contig00369,10955,GBS_Metagenome,122.20362,224.35721,43.022259
2058391279_GBSSS_contig00368,10953,GBS_Metagenome,124.87601,247.40009,47.700254
2058391549_GBSSS_contig00370,10874,GBS_Metagenome,-58.409939,-212.84424,158.43506
2058391819_GBSSS_contig00371,10867,GBS_Metagenome,148.12539,251.71174,23.62913
2058416151_GBSSS_contig00085,10800,GBS_Metagenome,-37.839053,217.18522,86.99096
2058387364_GBSSS_contig00341,10741,GBS_Metagenome,-10.840438,221.62819,86.31483
2058392224_GBSSS_contig00374,10719,GBS_Metagenome,281.8298,24.695825,-32.510387
2058392359_GBSSS_contig00375,10707,GBS_Metagenome,-308.83811,-262.55313,184.98284
2058392494_GBSSS_contig00376,10685,GBS_Metagenome,-5.8600318,192.65708,97.86637
2058392629_GBSSS_contig00377,10681,GBS_Metagenome,-341.90765,-249.59326,164.13173
2058393304_GBSSS_contig00381,10652,GBS_Metagenome,133.91553,267.15668,27.215657
2058393034_GBSSS_contig00380,10648,GBS_Metagenome,-656.57445,-82.8156,-352.92964
2058392899_GBSSS_contig00379,10647,GBS_Metagenome,-570.24464,-15.868755,-245.92533
2058374404_GBSSS_contig00255,10627,GBS_Metagenome,-71.10649,181.81828,105.67375
2058393574_GBSSS_contig00383,10627,GBS_Metagenome,154.61005,237.59442,29.436911
2058393439_GBSSS_contig00382,10613,GBS_Metagenome,-9.836015,224.84203,101.23267
2058393844_GBSSS_contig00385,10590,GBS_Metagenome,-338.89478,-255.01301,161.2107
2058394249_GBSSS_contig00388,10588,GBS_Metagenome,-27.526282,229.93257,86.85026
2058393979_GBSSS_contig00386,10585,GBS_Metagenome,-210.06734,18.773258,-95.984
2058365764_GBSSS_contig00198,10564,GBS_Metagenome,-365.19322,-238.19831,125.96878
2058394519_GBSSS_contig00390,10541,GBS_Metagenome,-333.99429,-256.34819,153.4239
2058388174_GBSSS_contig00347,10540,GBS_Metagenome,-292.82792,-230.12003,156.49214
2058394789_GBSSS_contig00391,10539,GBS_Metagenome,475.31498,-80.84433,-168.11137
2058394924_GBSSS_contig00392,10533,GBS_Metagenome,406.32893,-56.796194,-116.50933
2058395059_GBSSS_contig00393,10532,GBS_Metagenome,-138.91185,-49.585165,15.107995
2058395194_GBSSS_contig00394,10523,GBS_Metagenome,-73.85252,-209.39569,142.34192
2058395329_GBSSS_contig00395,10522,GBS_Metagenome,-236.74812,2.6745978,-97.82836
2058395464_GBSSS_contig00396,10512,GBS_Metagenome,87.4776,-79.18351,70.31612
2058394114_GBSSS_contig00387,10503,GBS_Metagenome,16.101876,221.30626,76.86588
2058395599_GBSSS_contig00397,10495,GBS_Metagenome,1.9697566,214.02507,82.00101
2058395734_GBSSS_contig00398,10485,GBS_Metagenome,159.85361,261.84095,47.358409
2058396002_GBSSS_contig00400,10477,GBS_Metagenome,-10.178504,216.35089,85.02445
2058395868_GBSSS_contig00399,10465,GBS_Metagenome,-454.88422,40.238548,-206.84013
2058396406_GBSSS_contig00401,10463,GBS_Metagenome,-16.777005,233.78446,87.99287
2058396540_GBSSS_contig00402,10449,GBS_Metagenome,-235.51031,-11.812374,-96.48065
2058396674_GBSSS_contig00403,10447,GBS_Metagenome,425.66559,-64.602391,-129.62418
2058386149_GBSSS_contig00333,10434,GBS_Metagenome,269.88843,-144.79836,43.314586
2058396808_GBSSS_contig00404,10412,GBS_Metagenome,126.02072,243.28171,52.92567
2058391954_GBSSS_contig00372,10403,GBS_Metagenome,149.22047,40.632746,5.7544067
2058396942_GBSSS_contig00405,10392,GBS_Metagenome,223.78125,-27.945708,-59.829245
2058393709_GBSSS_contig00384,10363,GBS_Metagenome,-30.380728,200.01842,80.47291
2058397210_GBSSS_contig00407,10321,GBS_Metagenome,-309.80166,-256.04033,183.56863
2058397344_GBSSS_contig00408,10320,GBS_Metagenome,5.2864525,219.76745,70.1295
2058397478_GBSSS_contig00409,10301,GBS_Metagenome,1.4947919,205.82919,103.1933
2058397612_GBSSS_contig00410,10276,GBS_Metagenome,-159.18112,-213.28335,139.60793
2058397881_GBSSS_contig00411,10270,GBS_Metagenome,421.41883,-43.464176,-134.33273
2058398015_GBSSS_contig00412,10269,GBS_Metagenome,138.30817,239.11608,42.514437
2058398149_GBSSS_contig00413,10267,GBS_Metagenome,140.22358,264.3963,26.283103
2058398283_GBSSS_contig00414,10256,GBS_Metagenome,-351.46167,-273.68418,149.85558
2058398417_GBSSS_contig00415,10256,GBS_Metagenome,4.8485899,246.39062,76.20592
2058360364_GBSSS_contig00161,10223,GBS_Metagenome,-415.05233,-225.37466,95.92562
2058398551_GBSSS_contig00416,10223,GBS_Metagenome,150.02113,217.76013,39.344984
2058398819_GBSSS_contig00418,10164,GBS_Metagenome,435.08976,-92.04314,-145.96694
2058398685_GBSSS_contig00417,10122,GBS_Metagenome,-24.008159,197.8564,80.34474
2058398953_GBSSS_contig00419,10098,GBS_Metagenome,297.7317,-78.19686,56.093443
2058399356_GBSSS_contig00421,10069,GBS_Metagenome,114.54156,219.95568,8.961092
2058399490_GBSSS_contig00422,10061,GBS_Metagenome,-30.356942,235.25628,106.1032
2058399758_GBSSS_contig00424,10023,GBS_Metagenome,436.63214,-78.8739,-138.26386
2058394384_GBSSS_contig00389,10012,GBS_Metagenome,-223.79455,-6.1810329,-82.44908
2058399892_GBSSS_contig00425,10003,GBS_Metagenome,-222.16859,-2.6277132,-81.06336
2058400026_GBSSS_contig00426,9994,GBS_Metagenome,339.7688,-15.207052,-92.31649
2058400160_GBSSS_contig00427,9978,GBS_Metagenome,166.68197,283.24786,45.156398
2058400294_GBSSS_contig00428,9940,GBS_Metagenome,412.8985,-168.99519,-7.520121
2058400428_GBSSS_contig00429,9922,GBS_Metagenome,414.26364,-62.135731,-136.64651
2058400562_GBSSS_contig00430,9904,GBS_Metagenome,1.6401203,243.33281,70.09905
2058400965_GBSSS_contig00432,9902,GBS_Metagenome,142.75632,210.84707,39.815608
2058400831_GBSSS_contig00431,9901,GBS_Metagenome,253.78234,1.4999726,-33.966639
2058401099_GBSSS_contig00433,9895,GBS_Metagenome,437.95388,-71.89455,-129.72428
2058401233_GBSSS_contig00434,9856,GBS_Metagenome,-14.34489,204.62358,102.74243
2058401367_GBSSS_contig00435,9855,GBS_Metagenome,-70.12516,-194.93607,145.7253
2058401501_GBSSS_contig00436,9821,GBS_Metagenome,-123.60376,-85.78241,20.541269
2058373054_GBSSS_contig00246,9817,GBS_Metagenome,163.85453,252.28364,47.974255
2058401635_GBSSS_contig00437,9814,GBS_Metagenome,-77.34076,-223.44112,154.79954
2058401903_GBSSS_contig00439,9794,GBS_Metagenome,-17.605203,213.8822,78.24733
2058402037_GBSSS_contig00440,9779,GBS_Metagenome,-9.368051,217.85302,96.65908
2058402440_GBSSS_contig00442,9767,GBS_Metagenome,381.91202,-52.51407,-89.69023
2058402574_GBSSS_contig00443,9761,GBS_Metagenome,293.39597,-63.221172,46.616549
2058402708_GBSSS_contig00444,9755,GBS_Metagenome,131.41023,245.34286,20.422297
2058402842_GBSSS_contig00445,9736,GBS_Metagenome,-230.11177,-1.489019,-93.48906
2058402976_GBSSS_contig00446,9733,GBS_Metagenome,-48.901951,-217.16961,147.85309
2058403110_GBSSS_contig00447,9722,GBS_Metagenome,488.78284,-74.34966,-179.23325
2058403378_GBSSS_contig00449,9712,GBS_Metagenome,217.30667,-24.526831,60.958492
2058403512_GBSSS_contig00450,9706,GBS_Metagenome,-237.86539,8.146663,-102.54636
2058403244_GBSSS_contig00448,9702,GBS_Metagenome,-344.68343,-261.9981,145.32889
2058403781_GBSSS_contig00451,9657,GBS_Metagenome,-92.00114,-202.79154,154.29638
2058404049_GBSSS_contig00453,9657,GBS_Metagenome,149.31763,-124.01774,84.60291
2058404183_GBSSS_contig00454,9654,GBS_Metagenome,244.47878,-70.94094,65.599415
2058404317_GBSSS_contig00455,9651,GBS_Metagenome,103.07668,-94.17828,59.936499
2058404451_GBSSS_contig00456,9640,GBS_Metagenome,-575.8417,-49.345373,-274.95643
2058404585_GBSSS_contig00457,9628,GBS_Metagenome,35.113134,237.65455,103.82582
2058404853_GBSSS_contig00459,9623,GBS_Metagenome,130.8447,212.38602,41.122956
2058404719_GBSSS_contig00458,9617,GBS_Metagenome,11.85562,215.04021,81.31053
2058404987_GBSSS_contig00460,9602,GBS_Metagenome,157.57861,251.53408,66.81353
2058405256_GBSSS_contig00461,9591,GBS_Metagenome,-14.028518,162.44039,72.5277
2058405390_GBSSS_contig00462,9579,GBS_Metagenome,131.51012,-39.910871,80.25584
2058405524_GBSSS_contig00463,9573,GBS_Metagenome,317.88638,-31.789793,-76.4323
2058405658_GBSSS_contig00464,9572,GBS_Metagenome,343.87269,-67.150601,52.303314
2058406328_GBSSS_contig00469,9545,GBS_Metagenome,-25.058138,-15.68756,79.83339
2058406194_GBSSS_contig00468,9544,GBS_Metagenome,416.18822,-39.848949,-145.15914
2058406731_GBSSS_contig00471,9534,GBS_Metagenome,156.6075,248.75424,32.924717
2058406462_GBSSS_contig00470,9530,GBS_Metagenome,321.15538,30.272522,-79.32568
2058406060_GBSSS_contig00467,9528,GBS_Metagenome,-589.14198,-52.717581,-289.68394
2058405792_GBSSS_contig00465,9495,GBS_Metagenome,-433.45435,28.527996,-150.23246
2058406865_GBSSS_contig00472,9472,GBS_Metagenome,-188.16525,-21.819679,-57.497671
2058406999_GBSSS_contig00473,9466,GBS_Metagenome,0.05807403,223.21446,89.90177
2058375754_GBSSS_contig00264,9443,GBS_Metagenome,-73.62824,-226.52903,182.48097
2058407133_GBSSS_contig00474,9443,GBS_Metagenome,167.55606,234.76103,42.296625
2058407401_GBSSS_contig00476,9417,GBS_Metagenome,135.75492,235.65906,45.357872
2058407267_GBSSS_contig00475,9415,GBS_Metagenome,-472.28692,58.143351,-219.02678
2058407669_GBSSS_contig00478,9336,GBS_Metagenome,-594.8362,-34.093927,-290.29
2058407803_GBSSS_contig00479,9323,GBS_Metagenome,-531.4169,-73.19802,-211.25349
2058407937_GBSSS_contig00480,9304,GBS_Metagenome,428.6499,-73.26256,-142.0468
2058408206_GBSSS_contig00481,9286,GBS_Metagenome,166.67546,229.01865,45.109183
2058408474_GBSSS_contig00483,9282,GBS_Metagenome,-7.211512,263.23087,83.40647
2058408340_GBSSS_contig00482,9280,GBS_Metagenome,-73.55208,-184.37083,127.04286
2058408876_GBSSS_contig00486,9277,GBS_Metagenome,-52.7436,229.33323,83.67835
2058408742_GBSSS_contig00485,9269,GBS_Metagenome,166.37922,238.55524,60.0908
2058409010_GBSSS_contig00487,9262,GBS_Metagenome,421.57815,-50.005613,-128.66112
2058409278_GBSSS_contig00489,9245,GBS_Metagenome,460.59041,-83.23231,-161.49735
2058409815_GBSSS_contig00492,9239,GBS_Metagenome,151.00113,235.54293,26.060195
2058409412_GBSSS_contig00490,9230,GBS_Metagenome,8.107491,244.77369,92.39048
2058410083_GBSSS_contig00494,9227,GBS_Metagenome,-595.10654,-48.775769,-274.07807
2058409681_GBSSS_contig00491,9226,GBS_Metagenome,149.19674,212.67295,28.91238
2058392089_GBSSS_contig00373,9191,GBS_Metagenome,-105.02289,-203.7301,106.76239
2058410351_GBSSS_contig00496,9166,GBS_Metagenome,427.58597,-62.998194,-137.494
2058410485_GBSSS_contig00497,9164,GBS_Metagenome,344.78619,-33.536489,-85.1977
2058410753_GBSSS_contig00499,9154,GBS_Metagenome,126.84826,211.01514,31.227028
2058410887_GBSSS_contig00500,9153,GBS_Metagenome,138.10916,246.0024,47.230848
2058410619_GBSSS_contig00498,9152,GBS_Metagenome,112.07658,216.8768,47.123734
2058351050_GBSSS_contig00501,9136,GBS_Metagenome,-208.28129,18.467512,-95.98834
2058364954_GBSSS_contig00192,9136,GBS_Metagenome,460.52496,-57.389864,-149.17875
2058366170_GBSSS_contig00503,9132,GBS_Metagenome,332.37449,-62.4911,-81.13287
2058396137_GBSSS_contig00505,9126,GBS_Metagenome,-239.08626,-2.1418698,-86.54212
2058381155_GBSSS_contig00504,9125,GBS_Metagenome,468.28411,-69.852111,-171.50322
2058408608_GBSSS_contig00484,9124,GBS_Metagenome,440.72861,-76.88387,-147.58401
2058411022_GBSSS_contig00506,9116,GBS_Metagenome,407.49324,-49.013531,-121.25127
2058412507_GBSSS_contig00507,9096,GBS_Metagenome,143.48383,224.18725,10.28027
2058409949_GBSSS_contig00493,9085,GBS_Metagenome,-211.68007,8.615992,-91.03038
2058413992_GBSSS_contig00508,9066,GBS_Metagenome,127.99003,243.60119,29.310141
2058415477_GBSSS_contig00509,9058,GBS_Metagenome,-458.51253,26.25392,-191.09811
2058416962_GBSSS_contig00510,9050,GBS_Metagenome,-5.2468906,237.00481,95.29457
2058351320_GBSSS_contig00511,9046,GBS_Metagenome,164.50077,227.83803,36.142001
2058354290_GBSSS_contig00513,9008,GBS_Metagenome,30.335459,156.87294,95.2525
2058355775_GBSSS_contig00514,9004,GBS_Metagenome,433.91656,-54.492795,-156.27815
2058352805_GBSSS_contig00512,9002,GBS_Metagenome,449.87845,-78.00107,-149.28165
2058358745_GBSSS_contig00516,8985,GBS_Metagenome,178.61326,229.66993,31.129623
2058360230_GBSSS_contig00517,8984,GBS_Metagenome,143.21489,205.10336,21.928347
2058363200_GBSSS_contig00519,8970,GBS_Metagenome,140.11725,241.57567,14.808206
2058364685_GBSSS_contig00520,8968,GBS_Metagenome,-445.62,75.82918,-203.96656
2058361715_GBSSS_contig00518,8952,GBS_Metagenome,-31.554943,192.51533,77.74781
2058366305_GBSSS_contig00521,8947,GBS_Metagenome,-440.92881,42.626171,-193.18978
2058367790_GBSSS_contig00522,8947,GBS_Metagenome,463.61273,-82.47974,-156.16146
2058369275_GBSSS_contig00523,8943,GBS_Metagenome,64.409394,-85.36738,76.74422
2058372245_GBSSS_contig00525,8941,GBS_Metagenome,400.32755,-56.313894,-121.07585
2058373730_GBSSS_contig00526,8931,GBS_Metagenome,-58.08726,220.65288,73.03611
2058375215_GBSSS_contig00527,8925,GBS_Metagenome,162.93893,245.7658,34.435954
2058378185_GBSSS_contig00529,8918,GBS_Metagenome,-195.95352,0.55264062,-58.894227
2058376700_GBSSS_contig00528,8917,GBS_Metagenome,-20.258273,230.08454,89.37775
2058379670_GBSSS_contig00530,8912,GBS_Metagenome,-86.88078,-229.52517,167.27788
2058381290_GBSSS_contig00531,8899,GBS_Metagenome,-341.85242,-20.118497,-69.951742
2058382775_GBSSS_contig00532,8898,GBS_Metagenome,454.09539,-44.894073,-147.61873
2058384260_GBSSS_contig00533,8880,GBS_Metagenome,223.02749,-21.480851,69.007708
2058385745_GBSSS_contig00534,8844,GBS_Metagenome,-374.72092,-236.67357,113.18776
2058387230_GBSSS_contig00535,8844,GBS_Metagenome,-465.65239,48.300378,-217.07091
2058388715_GBSSS_contig00536,8820,GBS_Metagenome,-9.937249,229.24111,104.54276
2058390200_GBSSS_contig00537,8807,GBS_Metagenome,-207.90126,2.2917328,-103.15809
2058391685_GBSSS_contig00538,8797,GBS_Metagenome,-246.06932,21.028245,-101.84664
2058394655_GBSSS_contig00540,8771,GBS_Metagenome,-32.277469,213.64742,68.087936
2058397747_GBSSS_contig00542,8744,GBS_Metagenome,-22.212211,253.19805,85.47119
2058400697_GBSSS_contig00544,8731,GBS_Metagenome,390.6217,-52.874045,-118.45197
2058399222_GBSSS_contig00543,8728,GBS_Metagenome,-467.20492,44.945285,-200.09801
2058402172_GBSSS_contig00545,8711,GBS_Metagenome,85.45061,-101.34642,116.25754
2058403647_GBSSS_contig00546,8709,GBS_Metagenome,156.15152,232.04972,42.272601
2058405122_GBSSS_contig00547,8684,GBS_Metagenome,-335.46303,-234.86876,129.59807
2058408072_GBSSS_contig00549,8682,GBS_Metagenome,161.23527,247.99026,21.435505
2058406597_GBSSS_contig00548,8680,GBS_Metagenome,-118.31911,-228.82104,147.70637
2058411157_GBSSS_contig00551,8668,GBS_Metagenome,287.63476,-5.4721548,-34.937357
2058411292_GBSSS_contig00552,8667,GBS_Metagenome,439.93362,-64.42317,-145.8373
2058409547_GBSSS_contig00550,8655,GBS_Metagenome,-82.60455,-177.41801,139.87694
2058411427_GBSSS_contig00553,8652,GBS_Metagenome,-463.37592,26.472089,-202.03351
2058411562_GBSSS_contig00554,8626,GBS_Metagenome,406.32648,-37.328725,-110.07766
2058411697_GBSSS_contig00555,8612,GBS_Metagenome,-549.27124,-32.721857,-212.4234
2058411832_GBSSS_contig00556,8611,GBS_Metagenome,129.90726,223.07733,46.41665
2058412102_GBSSS_contig00558,8592,GBS_Metagenome,-0.7135849,236.46371,101.51365
2058412237_GBSSS_contig00559,8580,GBS_Metagenome,-53.330004,-215.43529,134.79179
2058412372_GBSSS_contig00560,8553,GBS_Metagenome,-33.094866,242.20665,64.217328
2058412642_GBSSS_contig00561,8542,GBS_Metagenome,443.0048,-60.523162,-127.29703
2058412912_GBSSS_contig00563,8527,GBS_Metagenome,-284.98687,4.8154246,-107.65818
2058413182_GBSSS_contig00565,8527,GBS_Metagenome,163.46736,270.87158,34.26948
2058413047_GBSSS_contig00564,8526,GBS_Metagenome,-22.979306,269.14804,90.16497
2058402306_GBSSS_contig00441,8511,GBS_Metagenome,168.13251,238.05348,12.252653
2058413317_GBSSS_contig00566,8496,GBS_Metagenome,332.521,-63.212016,46.437237
2058413452_GBSSS_contig00567,8486,GBS_Metagenome,-228.03634,18.39586,-89.14493
2058413587_GBSSS_contig00568,8480,GBS_Metagenome,-76.49355,192.70314,45.49769
2058413722_GBSSS_contig00569,8473,GBS_Metagenome,-233.71761,20.792849,-90.84194
2058414397_GBSSS_contig00573,8445,GBS_Metagenome,-332.90964,37.405543,-153.1663
2058414127_GBSSS_contig00571,8438,GBS_Metagenome,-238.85232,-2.1008302,-96.57284
2058414532_GBSSS_contig00574,8427,GBS_Metagenome,-526.78199,-62.078429,-233.86083
2058411967_GBSSS_contig00557,8411,GBS_Metagenome,-32.266451,211.00751,112.09716
2058414667_GBSSS_contig00575,8409,GBS_Metagenome,-240.28795,-14.272573,-85.34225
2058414937_GBSSS_contig00577,8404,GBS_Metagenome,268.96149,-46.671975,65.002182
2058414802_GBSSS_contig00576,8400,GBS_Metagenome,203.45367,-9.121504,-48.867931
2058415072_GBSSS_contig00578,8396,GBS_Metagenome,-14.631071,205.26247,82.70003
2058415207_GBSSS_contig00579,8386,GBS_Metagenome,-140.08001,-195.83767,117.26827
2058415342_GBSSS_contig00580,8368,GBS_Metagenome,-59.682357,167.43209,57.951726
2058415612_GBSSS_contig00581,8363,GBS_Metagenome,-141.57157,-182.84714,132.10498
