Contig,Organism,Size,dim1,dim2,dim3
Sequence0000000435,Metagenome,19321,-263.21162,-16.634611,-53.087454
Sequence0000000436,Metagenome,19163,-463.79522,-6.5322586,26.885096
Sequence0000000437,Metagenome,19125,180.38832,8.54805,-38.749767
Sequence0000000438,Metagenome,19113,39.122713,25.224549,21.782684
Sequence0000000439,Metagenome,18993,-69.209308,141.11636,44.357075
Sequence0000000440,Metagenome,18971,79.26814,42.407519,-100.48402
Sequence0000000441,Metagenome,18956,-27.668459,397.53567,3.5521941
Sequence0000000443,Metagenome,18940,-387.34017,-234.59919,25.414102
Sequence0000000444,Metagenome,18897,95.58556,12.788972,-74.52277
Sequence0000000445,Metagenome,18876,91.01484,14.314762,-96.09159
Sequence0000000446,Metagenome,18832,-422.73406,-47.742982,97.68766
Sequence0000000447,Metagenome,18801,-300.03092,120.8487,29.241954
Sequence0000000450,Metagenome,18756,114.31112,-13.216371,83.15503
Sequence0000000452,Metagenome,18613,128.61359,25.642715,82.99165
Sequence0000000453,Metagenome,18586,-282.84606,13.710893,-52.548356
Sequence0000000454,Metagenome,18557,-275.45112,152.29312,36.463406
Sequence0000000455,Metagenome,18537,250.39623,-88.53558,-129.45723
Sequence0000000456,Metagenome,18512,-174.26577,-46.767777,-42.854385
Sequence0000000457,Metagenome,18506,102.53215,29.544438,59.501862
Sequence0000000458,Metagenome,18492,180.81924,52.78819,-6.9517756
Sequence0000000459,Metagenome,18455,239.2278,-97.97739,-156.20255
Sequence0000000460,Metagenome,18411,-372.89105,-4.3763811,79.74211
Sequence0000000461,Metagenome,18406,10.515218,20.207194,18.974914
Sequence0000000462,Metagenome,18394,-438.38851,-43.553055,99.93928
Sequence0000000463,Metagenome,18377,267.12168,-85.91618,-163.14361
Sequence0000000464,Metagenome,18376,88.0145,0.47300162,81.03172
Sequence0000000465,Metagenome,18324,-93.31903,7.411999,38.86204
Sequence0000000466,Metagenome,18304,-38.306842,223.38092,103.26771
Sequence0000000467,Metagenome,18292,-416.90467,-35.287574,92.50325
Sequence0000000468,Metagenome,18290,101.84132,124.73636,106.27778
Sequence0000000469,Metagenome,18278,-31.445316,36.45957,28.564095
Sequence0000000470,Metagenome,18238,251.02007,-53.029851,-141.2614
Sequence0000000471,Metagenome,18215,217.29512,12.106766,-37.1532
Sequence0000000472,Metagenome,18183,-461.50188,-257.24881,20.014337
Sequence0000000473,Metagenome,18170,-18.636163,23.789052,-20.121087
Sequence0000000474,Metagenome,18151,-423.11619,-1.909845,81.43478
Sequence0000000476,Metagenome,18068,83.57622,-10.375169,99.10789
Sequence0000000477,Metagenome,18065,-128.74512,206.03828,75.81567
Sequence0000000478,Metagenome,17988,14.255822,145.81819,95.40384
Sequence0000000479,Metagenome,17873,-32.032987,371.91196,29.684172
Sequence0000000480,Metagenome,17857,-401.43313,-92.70443,-27.695101
Sequence0000000481,Metagenome,17848,-84.28098,37.257766,-20.185396
Sequence0000000482,Metagenome,17732,-207.11593,6.9843046,-63.196532
Sequence0000000483,Metagenome,17698,-40.189149,234.8241,104.35047
Sequence0000000484,Metagenome,17688,-55.406281,231.85918,101.47039
Sequence0000000485,Metagenome,17656,30.925538,50.921059,-18.058754
Sequence0000000486,Metagenome,17656,23.933812,-11.431364,104.7011
Sequence0000000487,Metagenome,17574,-48.063834,408.22313,-32.1755
Sequence0000000488,Metagenome,17557,-36.342495,241.6533,106.17439
Sequence0000000490,Metagenome,17487,90.42355,-13.655348,99.88629
Sequence0000000489,Metagenome,17477,-86.45203,-20.804154,72.63851
Sequence0000000491,Metagenome,17472,8.862266,222.5426,112.79632
Sequence0000000492,Metagenome,17455,-445.55476,-45.796261,116.99737
Sequence0000000493,Metagenome,17442,-491.1788,-89.1464,114.42536
Sequence0000000494,Metagenome,17375,174.6661,119.80829,115.98384
Sequence0000000495,Metagenome,17327,15.958397,3.9682328,90.63754
Sequence0000000496,Metagenome,17305,-51.912154,234.47732,125.26003
Sequence0000000499,Metagenome,17295,-303.3744,31.986479,46.153352
Sequence0000000498,Metagenome,17289,-351.98779,-186.31305,8.933239
Sequence0000000500,Metagenome,17278,242.37381,-91.87395,-132.75311
Sequence0000000497,Metagenome,17277,-448.65863,88.74852,69.821703
Sequence0000000501,Metagenome,17272,-167.25891,9.11897,-55.762259
Sequence0000000502,Metagenome,17227,-100.4745,15.39783,32.395664
Sequence0000000503,Metagenome,17182,209.87414,25.761603,-51.356459
Sequence0000000504,Metagenome,17157,-17.466666,419.05822,-25.354973
Sequence0000000505,Metagenome,17134,-71.74531,-8.834609,55.209329
Sequence0000000506,Metagenome,17127,-0.9892638,224.93107,110.46847
Sequence0000000507,Metagenome,17100,-459.12195,-78.76274,112.68439
Sequence0000000508,Metagenome,17063,-424.39845,1.1054421,78.97932
Sequence0000000511,Metagenome,17055,-28.883673,376.82932,7.493045
Sequence0000000510,Metagenome,17048,112.81809,54.432525,-23.221422
Sequence0000000512,Metagenome,17035,-3.6076747,-18.274543,73.50637
Sequence0000000509,Metagenome,17016,168.12005,17.663261,-25.843307
Sequence0000000514,Metagenome,17002,182.82733,8.60867,-24.404478
Sequence0000000517,Metagenome,16944,-197.98709,-2.5239501,-50.942682
Sequence0000000518,Metagenome,16934,70.15547,30.983932,11.326091
Sequence0000000519,Metagenome,16934,-133.9709,-0.23575594,-74.3596
Sequence0000000522,Metagenome,16899,-429.3317,-13.166874,79.59392
Sequence0000000520,Metagenome,16898,39.969734,28.989562,34.56544
Sequence0000000521,Metagenome,16898,88.54916,76.75388,-47.857747
Sequence0000000523,Metagenome,16881,-143.12739,35.011697,22.236879
Sequence0000000524,Metagenome,16868,-65.835406,30.066295,20.592376
Sequence0000000525,Metagenome,16860,117.28353,28.885815,68.982655
Sequence0000000527,Metagenome,16856,-26.340461,73.95703,-5.6410648
Sequence0000000526,Metagenome,16844,-19.754014,245.81095,115.22287
Sequence0000000529,Metagenome,16842,-60.229337,228.43898,97.76655
Sequence0000000530,Metagenome,16824,245.8918,-85.54707,-136.64679
Sequence0000000531,Metagenome,16786,20.572853,-14.013279,109.01212
Sequence0000000532,Metagenome,16770,-109.82692,398.47878,-0.9933798
Sequence0000000533,Metagenome,16748,-491.73887,-65.684129,68.077478
Sequence0000000534,Metagenome,16716,-465.58666,-230.53779,46.62707
Sequence0000000535,Metagenome,16702,-16.618448,25.950407,-10.002783
Sequence0000000536,Metagenome,16681,37.246503,48.537594,11.667411
Sequence0000000537,Metagenome,16662,23.160074,30.410009,4.8438194
Sequence0000000539,Metagenome,16652,-32.998987,34.350029,34.503259
Sequence0000000538,Metagenome,16651,-247.33184,-2.1685454,-50.862182
Sequence0000000541,Metagenome,16555,-28.58149,246.24075,82.95133
Sequence0000000542,Metagenome,16554,-432.84185,-6.6780686,106.66054
Sequence0000000543,Metagenome,16520,236.41324,7.540862,-33.644611
Sequence0000000544,Metagenome,16402,-478.29495,-47.73538,106.50591
Sequence0000000545,Metagenome,16385,-13.699042,393.88846,15.722721
Sequence0000000546,Metagenome,16378,-16.116233,34.034553,26.255733
Sequence0000000547,Metagenome,16333,-490.97629,-66.610117,91.17521
Sequence0000000549,Metagenome,16234,5.532324,359.3835,27.85307
Sequence0000000550,Metagenome,16222,-51.731169,405.45113,-3.3549383
Sequence0000000552,Metagenome,16185,-20.713434,35.940422,33.970629
Sequence0000000554,Metagenome,16182,-80.27047,401.69241,12.589402
Sequence0000000553,Metagenome,16177,-229.01956,31.271828,-45.017812
Sequence0000000555,Metagenome,16171,-490.1561,61.585202,15.078896
Sequence0000000556,Metagenome,16133,-22.819692,223.78356,108.0807
Sequence0000000557,Metagenome,16111,45.755304,50.32713,-14.499898
Sequence0000000558,Metagenome,16090,-33.603087,54.20282,-21.938679
Sequence0000000559,Metagenome,16081,-84.59122,48.890359,7.350567
Sequence0000000560,Metagenome,16074,-37.682582,94.93316,-1.3921075
Sequence0000000561,Metagenome,16038,-95.14484,15.300096,9.834258
Sequence0000000563,Metagenome,15998,159.02145,10.844771,107.4759
Sequence0000000562,Metagenome,15995,10.95206,7.547365,54.662671
Sequence0000000564,Metagenome,15972,159.19225,77.87521,30.969834
Sequence0000000565,Metagenome,15947,-369.36725,111.37693,64.62302
Sequence0000000566,Metagenome,15915,59.604272,15.020887,31.707872
Sequence0000000567,Metagenome,15914,-16.864582,237.96542,107.77956
Sequence0000000568,Metagenome,15890,237.44518,-86.74043,-158.87998
Sequence0000000569,Metagenome,15876,-358.93683,-171.53409,36.200906
Sequence0000000571,Metagenome,15869,-475.58042,-83.93119,107.73098
Sequence0000000572,Metagenome,15869,-172.06959,4.9187901,-54.720589
Sequence0000000573,Metagenome,15868,-194.51992,-23.947917,-73.12396
Sequence0000000570,Metagenome,15861,23.388512,25.261712,1.232791
Sequence0000000574,Metagenome,15822,-296.04806,-39.987262,-51.806986
Sequence0000000575,Metagenome,15798,192.14706,11.761631,-110.1107
Sequence0000000576,Metagenome,15773,-91.63217,166.31923,-22.070538
Sequence0000000577,Metagenome,15772,13.822487,-39.173428,118.17736
Sequence0000000579,Metagenome,15726,93.01341,40.353866,34.229615
Sequence0000000578,Metagenome,15724,-43.39097,231.89229,92.17138
Sequence0000000580,Metagenome,15683,230.57405,-95.86052,-137.64247
Sequence0000000582,Metagenome,15672,100.08579,-13.677972,92.69512
Sequence0000000581,Metagenome,15668,-126.24234,7.417179,20.4666
Sequence0000000583,Metagenome,15640,-57.988329,376.79754,10.40256
Sequence0000000584,Metagenome,15621,-65.731715,424.95586,-24.488051
Sequence0000000585,Metagenome,15610,13.480145,48.013896,-25.898838
Sequence0000000586,Metagenome,15599,-8.721783,52.19319,-3.9756766
Sequence0000000587,Metagenome,15559,-80.99868,-35.627347,89.29095
Sequence0000000589,Metagenome,15535,8.07219,41.283319,-23.641814
Sequence0000000590,Metagenome,15519,-68.316052,386.89763,-0.8861377
Sequence0000000591,Metagenome,15517,-117.07563,53.678933,-50.988315
Sequence0000000592,Metagenome,15502,-292.6119,-15.574482,-62.831804
Sequence0000000594,Metagenome,15493,-220.35671,101.12613,-44.951361
Sequence0000000595,Metagenome,15490,152.56388,10.455382,87.63412
Sequence0000000596,Metagenome,15476,102.99002,35.295288,-89.00416
Sequence0000000597,Metagenome,15462,-60.65227,242.6452,109.90938
Sequence0000000598,Metagenome,15452,-416.8472,-15.6625,101.23491
Sequence0000000593,Metagenome,15431,172.92513,3.1702174,-37.267286
Sequence0000000599,Metagenome,15388,-2.7533303,41.018439,-6.726286
Sequence0000000600,Metagenome,15322,36.60216,26.75176,18.307947
Sequence0000000601,Metagenome,15319,72.71481,-8.894998,91.5572
Sequence0000000602,Metagenome,15308,117.63899,-8.727719,102.557
Sequence0000000603,Metagenome,15306,62.509461,27.51469,60.353489
Sequence0000000604,Metagenome,15273,47.378989,24.112445,-0.60228392
Sequence0000000605,Metagenome,15269,-14.923993,-87.84566,135.83276
Sequence0000000606,Metagenome,15264,37.661106,-56.92029,125.06578
Sequence0000000607,Metagenome,15255,-202.10736,-14.30114,-71.19154
Sequence0000000608,Metagenome,15244,46.59312,-24.607002,100.76983
Sequence0000000609,Metagenome,15216,176.28604,2.2888761,-35.454027
Sequence0000000612,Metagenome,15172,-431.95306,-22.51298,82.92739
Sequence0000000613,Metagenome,15155,-539.62629,-26.061448,9.828791
Sequence0000000614,Metagenome,15099,-510.02679,40.09684,35.245938
Sequence0000000615,Metagenome,15075,-442.78619,-38.255742,97.64741
Sequence0000000616,Metagenome,15024,-66.830064,216.06585,92.30375
Sequence0000000617,Metagenome,14995,93.84739,31.146304,51.497138
Sequence0000000618,Metagenome,14896,-85.04566,-33.713645,64.463742
Sequence0000000619,Metagenome,14848,103.47519,50.467459,16.175782
Sequence0000000621,Metagenome,14803,-8.985865,248.8416,91.81641
Sequence0000000620,Metagenome,14792,146.59442,75.17034,-3.1184384
Sequence0000000622,Metagenome,14728,-119.84147,19.879979,30.30846
Sequence0000000624,Metagenome,14710,-251.04457,-24.427522,13.195287
Sequence0000000623,Metagenome,14709,195.00271,12.425707,66.229247
Sequence0000000625,Metagenome,14687,-39.739322,37.627583,-26.087481
Sequence0000000626,Metagenome,14682,155.46048,22.993586,113.7465
Sequence0000000627,Metagenome,14666,119.24199,42.303527,11.300849
Sequence0000000628,Metagenome,14610,-312.88908,2.9655913,-43.057602
Sequence0000000629,Metagenome,14597,-178.38695,34.063582,-60.628239
Sequence0000000630,Metagenome,14569,-39.04859,214.18418,110.53581
Sequence0000000631,Metagenome,14558,-19.090575,6.9607041,30.887185
Sequence0000000633,Metagenome,14529,-140.06678,42.810621,-41.000624
Sequence0000000632,Metagenome,14528,243.88882,-93.40989,-169.89168
Sequence0000000634,Metagenome,14520,-1.701973,380.4472,5.6807093
Sequence0000000635,Metagenome,14509,-407.70072,-14.781676,-28.566587
Sequence0000000636,Metagenome,14490,-273.37485,-1.8358214,-57.964732
Sequence0000000637,Metagenome,14485,-560.73997,-62.572209,18.785711
Sequence0000000638,Metagenome,14481,-476.60004,-75.88637,114.72923
Sequence0000000639,Metagenome,14471,54.208231,23.092181,25.149019
Sequence0000000640,Metagenome,14468,33.676006,157.62656,29.937607
Sequence0000000643,Metagenome,14430,-401.06591,-27.537496,78.43976
Sequence0000000642,Metagenome,14428,27.230749,36.598877,-21.624302
Sequence0000000644,Metagenome,14427,-333.37682,17.229429,59.955819
Sequence0000000646,Metagenome,14411,-170.10665,16.862699,-46.779425
Sequence0000000645,Metagenome,14404,193.41056,2.7384581,-23.817738
Sequence0000000647,Metagenome,14365,-487.24781,-38.99812,79.71026
Sequence0000000648,Metagenome,14362,106.2726,120.79634,140.3759
Sequence0000000649,Metagenome,14354,-241.92175,9.776564,-61.461351
Sequence0000000650,Metagenome,14320,-244.8418,21.204694,-45.938207
Sequence0000000651,Metagenome,14279,107.75555,21.509971,101.00804
Sequence0000000652,Metagenome,14268,201.15942,-39.689594,-126.27251
Sequence0000000654,Metagenome,14200,41.36398,-14.382361,112.81998
Sequence0000000656,Metagenome,14178,-536.9609,-110.73678,125.02455
Sequence0000000657,Metagenome,14163,-174.34165,1.4759395,-51.140579
Sequence0000000658,Metagenome,14154,-448.06608,-56.03465,89.62877
Sequence0000000659,Metagenome,14150,-15.577072,359.59014,24.827803
Sequence0000000660,Metagenome,14144,245.2793,12.240508,-37.658866
Sequence0000000661,Metagenome,14136,243.12764,-88.47825,-182.99281
Sequence0000000662,Metagenome,14110,13.144278,43.014678,-29.272873
Sequence0000000663,Metagenome,14069,-414.41029,-14.413343,90.139
Sequence0000000664,Metagenome,14060,-241.37575,20.907362,10.846724
Sequence0000000666,Metagenome,14041,-223.45302,-39.63127,-43.187613
Sequence0000000665,Metagenome,14040,-128.10476,4.7074167,40.054126
Sequence0000000667,Metagenome,13989,-65.21704,355.89925,43.331974
Sequence0000000668,Metagenome,13943,189.61943,7.254793,-130.22569
Sequence0000000669,Metagenome,13902,-417.13952,-23.078265,79.20605
Sequence0000000670,Metagenome,13866,-35.635166,85.11804,-54.048946
Sequence0000000671,Metagenome,13863,2.3797865,326.72759,-17.341947
Sequence0000000673,Metagenome,13818,-240.96093,-13.163948,5.5285979
Sequence0000000674,Metagenome,13799,-401.33618,-45.819242,105.24717
Sequence0000000675,Metagenome,13765,32.734485,49.55125,-11.51745
Sequence0000000676,Metagenome,13762,-445.17305,-28.662312,84.79583
Sequence0000000677,Metagenome,13758,-526.10138,-75.94762,1.9230337
Sequence0000000678,Metagenome,13757,-43.405418,-13.361649,86.16895
Sequence0000000679,Metagenome,13749,38.436944,-47.416593,138.36221
Sequence0000000681,Metagenome,13733,-60.805115,-32.580576,95.85968
Sequence0000000680,Metagenome,13729,-1.0651102,242.42491,97.36027
Sequence0000000682,Metagenome,13719,-341.56514,13.206305,73.3887
Sequence0000000683,Metagenome,13685,-64.245083,-25.194428,90.5443
Sequence0000000684,Metagenome,13632,17.041738,44.646315,-12.912809
Sequence0000000685,Metagenome,13627,-272.51105,-20.418594,-79.07487
Sequence0000000687,Metagenome,13620,-60.250652,417.38242,-38.091095
Sequence0000000686,Metagenome,13606,-15.794702,219.38252,118.15104
Sequence0000000688,Metagenome,13581,-362.16761,123.09822,72.76178
Sequence0000000689,Metagenome,13563,-48.647459,37.492245,27.197275
Sequence0000000690,Metagenome,13544,-74.5675,147.87731,-45.072559
Sequence0000000691,Metagenome,13539,-44.563463,62.913004,18.665948
Sequence0000000692,Metagenome,13532,82.26512,66.179309,-40.572098
Sequence0000000693,Metagenome,13513,83.95485,67.928798,-63.135142
Sequence0000000694,Metagenome,13512,-0.8422351,220.74493,82.08753
Sequence0000000695,Metagenome,13475,-389.40664,-12.727155,80.58624
Sequence0000000696,Metagenome,13469,-53.155151,247.54079,90.398
Sequence0000000697,Metagenome,13438,-73.69551,32.778312,-47.223351
Sequence0000000698,Metagenome,13424,258.8614,-81.32173,-160.66526
Sequence0000000699,Metagenome,13416,-128.5207,-1.4636307,24.505579
Sequence0000000700,Metagenome,13364,-225.86165,5.7950739,-66.70727
Sequence0000000702,Metagenome,13330,15.464617,34.866762,8.725661
Sequence0000000701,Metagenome,13328,-255.77272,-25.391653,-52.398192
Sequence0000000703,Metagenome,13290,106.79732,-3.3648958,63.793856
Sequence0000000705,Metagenome,13276,74.83742,36.040235,100.4514
Sequence0000000706,Metagenome,13264,-54.169458,256.17018,107.80959
Sequence0000000704,Metagenome,13256,186.28554,-13.35642,-31.247286
Sequence0000000708,Metagenome,13246,-276.00937,10.279815,56.6685
Sequence0000000707,Metagenome,13243,73.64357,21.661976,-3.4666128
Sequence0000000709,Metagenome,13213,-88.36506,210.0553,85.68945
Sequence0000000710,Metagenome,13191,-268.74862,-31.686102,30.817346
Sequence0000000711,Metagenome,13173,-305.59662,-162.61378,36.659182
Sequence0000000712,Metagenome,13170,-62.69396,181.04968,28.738304
Sequence0000000713,Metagenome,13144,-52.454367,401.22033,2.1926849
Sequence0000000714,Metagenome,13141,94.09449,15.458583,37.939006
Sequence0000000717,Metagenome,13122,116.19692,18.080678,50.352946
